movement_id,ingredient_id,movement_type,quantity,order_item_id,purchase_id,occurred_at,notes
165220,9,sale,-0.08,51198.0,,2026-03-26 09:48:00,
165221,10,sale,-0.06,51198.0,,2026-03-26 09:48:00,
165222,12,sale,-0.01,51198.0,,2026-03-26 09:48:00,
165223,17,sale,-1.0,51198.0,,2026-03-26 09:48:00,
165224,11,sale,-1.0,51199.0,,2026-03-26 09:40:00,
165225,17,sale,-1.0,51199.0,,2026-03-26 09:40:00,
165226,11,sale,-1.0,51200.0,,2026-03-26 09:40:00,
165227,17,sale,-1.0,51200.0,,2026-03-26 09:40:00,
165228,1,sale,-0.018,51201.0,,2026-03-26 09:40:00,
165229,2,sale,-0.12,51201.0,,2026-03-26 09:40:00,
165230,15,sale,-1.0,51201.0,,2026-03-26 09:40:00,
165231,1,sale,-0.02,51202.0,,2026-03-26 15:36:00,
165232,15,sale,-1.0,51202.0,,2026-03-26 15:36:00,
165233,1,sale,-0.036,51203.0,,2026-03-27 10:04:00,
165234,2,sale,-0.3,51203.0,,2026-03-27 10:04:00,
165235,15,sale,-2.0,51203.0,,2026-03-27 10:04:00,
165236,1,sale,-0.018,51204.0,,2026-03-27 10:04:00,
165237,2,sale,-0.12,51204.0,,2026-03-27 10:04:00,
165238,15,sale,-1.0,51204.0,,2026-03-27 10:04:00,
165239,11,sale,-2.0,51205.0,,2026-03-27 10:04:00,
165240,17,sale,-2.0,51205.0,,2026-03-27 10:04:00,
165241,6,sale,-0.03,51206.0,,2026-03-27 17:55:00,
165242,2,sale,-0.18,51206.0,,2026-03-27 17:55:00,
165243,15,sale,-1.0,51206.0,,2026-03-27 17:55:00,
165244,1,sale,-0.018,51207.0,,2026-03-27 10:20:00,
165245,2,sale,-0.12,51207.0,,2026-03-27 10:20:00,
165246,15,sale,-1.0,51207.0,,2026-03-27 10:20:00,
165247,1,sale,-0.018,51208.0,,2026-03-27 10:53:00,
165248,2,sale,-0.15,51208.0,,2026-03-27 10:53:00,
165249,15,sale,-1.0,51208.0,,2026-03-27 10:53:00,
165250,11,sale,-2.0,51209.0,,2026-03-27 10:53:00,
165251,17,sale,-2.0,51209.0,,2026-03-27 10:53:00,
165252,13,sale,-1.0,51210.0,,2026-03-27 11:54:00,
165253,7,sale,-0.12,51210.0,,2026-03-27 11:54:00,
165254,16,sale,-1.0,51210.0,,2026-03-27 11:54:00,
165255,1,sale,-0.04,51211.0,,2026-03-27 09:31:00,
165256,15,sale,-2.0,51211.0,,2026-03-27 09:31:00,
165257,1,sale,-0.02,51212.0,,2026-03-27 09:12:00,
165258,15,sale,-1.0,51212.0,,2026-03-27 09:12:00,
165259,1,sale,-0.04,51213.0,,2026-03-27 09:12:00,
165260,18,sale,-0.03,51213.0,,2026-03-27 09:12:00,
165261,7,sale,-0.3,51213.0,,2026-03-27 09:12:00,
165262,16,sale,-2.0,51213.0,,2026-03-27 09:12:00,
165263,1,sale,-0.016,51214.0,,2026-03-27 09:12:00,
165264,2,sale,-0.1,51214.0,,2026-03-27 09:12:00,
165265,5,sale,-20.0,51214.0,,2026-03-27 09:12:00,
165266,7,sale,-0.15,51214.0,,2026-03-27 09:12:00,
165267,16,sale,-1.0,51214.0,,2026-03-27 09:12:00,
165268,11,sale,-1.0,51215.0,,2026-03-27 19:07:00,
165269,17,sale,-1.0,51215.0,,2026-03-27 19:07:00,
165270,11,sale,-1.0,51216.0,,2026-03-27 17:05:00,
165271,17,sale,-1.0,51216.0,,2026-03-27 17:05:00,
165272,13,sale,-1.0,51217.0,,2026-03-27 13:31:00,
165273,7,sale,-0.12,51217.0,,2026-03-27 13:31:00,
165274,16,sale,-1.0,51217.0,,2026-03-27 13:31:00,
165275,11,sale,-2.0,51218.0,,2026-03-27 09:50:00,
165276,17,sale,-2.0,51218.0,,2026-03-27 09:50:00,
165277,11,sale,-1.0,51219.0,,2026-03-27 09:50:00,
165278,17,sale,-1.0,51219.0,,2026-03-27 09:50:00,
165279,11,sale,-1.0,51220.0,,2026-03-27 08:18:00,
165280,17,sale,-1.0,51220.0,,2026-03-27 08:18:00,
165281,14,sale,-0.25,51221.0,,2026-03-27 16:30:00,
165282,7,sale,-0.1,51221.0,,2026-03-27 16:30:00,
165283,16,sale,-1.0,51221.0,,2026-03-27 16:30:00,
165284,1,sale,-0.018,51222.0,,2026-03-27 13:03:00,
165285,2,sale,-0.15,51222.0,,2026-03-27 13:03:00,
165286,15,sale,-1.0,51222.0,,2026-03-27 13:03:00,
165287,1,sale,-0.018,51223.0,,2026-03-27 10:56:00,
165288,2,sale,-0.12,51223.0,,2026-03-27 10:56:00,
165289,15,sale,-1.0,51223.0,,2026-03-27 10:56:00,
165290,14,sale,-0.5,51224.0,,2026-03-27 10:56:00,
165291,7,sale,-0.2,51224.0,,2026-03-27 10:56:00,
165292,16,sale,-2.0,51224.0,,2026-03-27 10:56:00,
165293,1,sale,-0.032,51225.0,,2026-03-27 18:46:00,
165294,2,sale,-0.2,51225.0,,2026-03-27 18:46:00,
165295,5,sale,-40.0,51225.0,,2026-03-27 18:46:00,
165296,7,sale,-0.3,51225.0,,2026-03-27 18:46:00,
165297,16,sale,-2.0,51225.0,,2026-03-27 18:46:00,
165298,1,sale,-0.02,51226.0,,2026-03-27 18:46:00,
165299,15,sale,-1.0,51226.0,,2026-03-27 18:46:00,
165300,1,sale,-0.02,51227.0,,2026-03-27 10:25:00,
165301,18,sale,-0.015,51227.0,,2026-03-27 10:25:00,
165302,7,sale,-0.15,51227.0,,2026-03-27 10:25:00,
165303,16,sale,-1.0,51227.0,,2026-03-27 10:25:00,
165304,13,sale,-2.0,51228.0,,2026-03-27 18:40:00,
165305,15,sale,-2.0,51228.0,,2026-03-27 18:40:00,
165306,6,sale,-0.03,51229.0,,2026-03-27 18:40:00,
165307,2,sale,-0.18,51229.0,,2026-03-27 18:40:00,
165308,15,sale,-1.0,51229.0,,2026-03-27 18:40:00,
165309,1,sale,-0.018,51230.0,,2026-03-27 18:45:00,
165310,2,sale,-0.12,51230.0,,2026-03-27 18:45:00,
165311,15,sale,-1.0,51230.0,,2026-03-27 18:45:00,
165312,11,sale,-1.0,51231.0,,2026-03-27 18:45:00,
165313,17,sale,-1.0,51231.0,,2026-03-27 18:45:00,
165314,11,sale,-1.0,51232.0,,2026-03-27 10:18:00,
165315,17,sale,-1.0,51232.0,,2026-03-27 10:18:00,
165316,13,sale,-1.0,51233.0,,2026-03-27 10:18:00,
165317,7,sale,-0.12,51233.0,,2026-03-27 10:18:00,
165318,16,sale,-1.0,51233.0,,2026-03-27 10:18:00,
165319,13,sale,-1.0,51234.0,,2026-03-27 10:18:00,
165320,15,sale,-1.0,51234.0,,2026-03-27 10:18:00,
165321,1,sale,-0.02,51235.0,,2026-03-27 17:55:00,
165322,18,sale,-0.015,51235.0,,2026-03-27 17:55:00,
165323,7,sale,-0.15,51235.0,,2026-03-27 17:55:00,
165324,16,sale,-1.0,51235.0,,2026-03-27 17:55:00,
165325,1,sale,-0.02,51236.0,,2026-03-27 08:11:00,
165326,18,sale,-0.015,51236.0,,2026-03-27 08:11:00,
165327,7,sale,-0.15,51236.0,,2026-03-27 08:11:00,
165328,16,sale,-1.0,51236.0,,2026-03-27 08:11:00,
165329,1,sale,-0.018,51237.0,,2026-03-27 19:17:00,
165330,2,sale,-0.15,51237.0,,2026-03-27 19:17:00,
165331,15,sale,-1.0,51237.0,,2026-03-27 19:17:00,
165332,6,sale,-0.03,51238.0,,2026-03-27 19:17:00,
165333,2,sale,-0.18,51238.0,,2026-03-27 19:17:00,
165334,15,sale,-1.0,51238.0,,2026-03-27 19:17:00,
165335,13,sale,-1.0,51239.0,,2026-03-27 16:12:00,
165336,15,sale,-1.0,51239.0,,2026-03-27 16:12:00,
165337,6,sale,-0.06,51240.0,,2026-03-27 16:12:00,
165338,2,sale,-0.36,51240.0,,2026-03-27 16:12:00,
165339,15,sale,-2.0,51240.0,,2026-03-27 16:12:00,
165340,13,sale,-1.0,51241.0,,2026-03-27 16:12:00,
165341,15,sale,-1.0,51241.0,,2026-03-27 16:12:00,
165342,1,sale,-0.02,51242.0,,2026-03-27 19:25:00,
165343,15,sale,-1.0,51242.0,,2026-03-27 19:25:00,
165344,13,sale,-2.0,51243.0,,2026-03-27 19:25:00,
165345,15,sale,-2.0,51243.0,,2026-03-27 19:25:00,
165346,1,sale,-0.02,51244.0,,2026-03-27 19:25:00,
165347,18,sale,-0.015,51244.0,,2026-03-27 19:25:00,
165348,7,sale,-0.15,51244.0,,2026-03-27 19:25:00,
165349,16,sale,-1.0,51244.0,,2026-03-27 19:25:00,
165350,1,sale,-0.018,51245.0,,2026-03-27 15:42:00,
165351,2,sale,-0.12,51245.0,,2026-03-27 15:42:00,
165352,15,sale,-1.0,51245.0,,2026-03-27 15:42:00,
165353,1,sale,-0.018,51246.0,,2026-03-27 15:42:00,
165354,2,sale,-0.15,51246.0,,2026-03-27 15:42:00,
165355,15,sale,-1.0,51246.0,,2026-03-27 15:42:00,
165356,13,sale,-2.0,51247.0,,2026-03-27 12:56:00,
165357,7,sale,-0.24,51247.0,,2026-03-27 12:56:00,
165358,16,sale,-2.0,51247.0,,2026-03-27 12:56:00,
165359,1,sale,-0.018,51248.0,,2026-03-27 12:56:00,
165360,2,sale,-0.15,51248.0,,2026-03-27 12:56:00,
165361,15,sale,-1.0,51248.0,,2026-03-27 12:56:00,
165362,1,sale,-0.016,51249.0,,2026-03-27 16:57:00,
165363,2,sale,-0.1,51249.0,,2026-03-27 16:57:00,
165364,5,sale,-20.0,51249.0,,2026-03-27 16:57:00,
165365,7,sale,-0.15,51249.0,,2026-03-27 16:57:00,
165366,16,sale,-1.0,51249.0,,2026-03-27 16:57:00,
165367,1,sale,-0.018,51250.0,,2026-03-27 11:04:00,
165368,2,sale,-0.15,51250.0,,2026-03-27 11:04:00,
165369,15,sale,-1.0,51250.0,,2026-03-27 11:04:00,
165370,13,sale,-2.0,51251.0,,2026-03-27 18:25:00,
165371,15,sale,-2.0,51251.0,,2026-03-27 18:25:00,
165372,11,sale,-1.0,51252.0,,2026-03-27 18:25:00,
165373,17,sale,-1.0,51252.0,,2026-03-27 18:25:00,
165374,1,sale,-0.016,51253.0,,2026-03-27 18:25:00,
165375,2,sale,-0.1,51253.0,,2026-03-27 18:25:00,
165376,5,sale,-20.0,51253.0,,2026-03-27 18:25:00,
165377,7,sale,-0.15,51253.0,,2026-03-27 18:25:00,
165378,16,sale,-1.0,51253.0,,2026-03-27 18:25:00,
165379,1,sale,-0.02,51254.0,,2026-03-27 11:51:00,
165380,15,sale,-1.0,51254.0,,2026-03-27 11:51:00,
165381,1,sale,-0.032,51255.0,,2026-03-27 11:51:00,
165382,2,sale,-0.2,51255.0,,2026-03-27 11:51:00,
165383,5,sale,-40.0,51255.0,,2026-03-27 11:51:00,
165384,7,sale,-0.3,51255.0,,2026-03-27 11:51:00,
165385,16,sale,-2.0,51255.0,,2026-03-27 11:51:00,
165386,11,sale,-1.0,51256.0,,2026-03-27 09:32:00,
165387,17,sale,-1.0,51256.0,,2026-03-27 09:32:00,
165388,14,sale,-0.25,51257.0,,2026-03-27 17:48:00,
165389,7,sale,-0.1,51257.0,,2026-03-27 17:48:00,
165390,16,sale,-1.0,51257.0,,2026-03-27 17:48:00,
165391,8,sale,-4.0,51258.0,,2026-03-27 09:49:00,
165392,9,sale,-0.16,51258.0,,2026-03-27 09:49:00,
165393,10,sale,-0.12,51258.0,,2026-03-27 09:49:00,
165394,12,sale,-0.02,51258.0,,2026-03-27 09:49:00,
165395,17,sale,-2.0,51258.0,,2026-03-27 09:49:00,
165396,13,sale,-1.0,51259.0,,2026-03-27 15:49:00,
165397,15,sale,-1.0,51259.0,,2026-03-27 15:49:00,
165398,8,sale,-2.0,51260.0,,2026-03-27 15:49:00,
165399,9,sale,-0.08,51260.0,,2026-03-27 15:49:00,
165400,10,sale,-0.06,51260.0,,2026-03-27 15:49:00,
165401,12,sale,-0.01,51260.0,,2026-03-27 15:49:00,
165402,17,sale,-1.0,51260.0,,2026-03-27 15:49:00,
165403,1,sale,-0.02,51261.0,,2026-03-27 12:33:00,
165404,18,sale,-0.015,51261.0,,2026-03-27 12:33:00,
165405,7,sale,-0.15,51261.0,,2026-03-27 12:33:00,
165406,16,sale,-1.0,51261.0,,2026-03-27 12:33:00,
165407,1,sale,-0.036,51262.0,,2026-03-27 12:33:00,
165408,2,sale,-0.3,51262.0,,2026-03-27 12:33:00,
165409,15,sale,-2.0,51262.0,,2026-03-27 12:33:00,
165410,13,sale,-2.0,51263.0,,2026-03-27 18:01:00,
165411,15,sale,-2.0,51263.0,,2026-03-27 18:01:00,
165412,1,sale,-0.018,51264.0,,2026-03-27 09:11:00,
165413,2,sale,-0.15,51264.0,,2026-03-27 09:11:00,
165414,7,sale,-0.12,51264.0,,2026-03-27 09:11:00,
165415,16,sale,-1.0,51264.0,,2026-03-27 09:11:00,
165416,8,sale,-2.0,51265.0,,2026-03-27 19:43:00,
165417,9,sale,-0.08,51265.0,,2026-03-27 19:43:00,
165418,10,sale,-0.06,51265.0,,2026-03-27 19:43:00,
165419,12,sale,-0.01,51265.0,,2026-03-27 19:43:00,
165420,17,sale,-1.0,51265.0,,2026-03-27 19:43:00,
165421,13,sale,-1.0,51266.0,,2026-03-27 07:22:00,
165422,7,sale,-0.12,51266.0,,2026-03-27 07:22:00,
165423,16,sale,-1.0,51266.0,,2026-03-27 07:22:00,
165424,1,sale,-0.018,51267.0,,2026-03-27 13:28:00,
165425,2,sale,-0.15,51267.0,,2026-03-27 13:28:00,
165426,7,sale,-0.12,51267.0,,2026-03-27 13:28:00,
165427,16,sale,-1.0,51267.0,,2026-03-27 13:28:00,
165428,8,sale,-2.0,51268.0,,2026-03-27 13:28:00,
165429,9,sale,-0.08,51268.0,,2026-03-27 13:28:00,
165430,10,sale,-0.06,51268.0,,2026-03-27 13:28:00,
165431,12,sale,-0.01,51268.0,,2026-03-27 13:28:00,
165432,17,sale,-1.0,51268.0,,2026-03-27 13:28:00,
165433,1,sale,-0.036,51269.0,,2026-03-27 18:04:00,
165434,2,sale,-0.3,51269.0,,2026-03-27 18:04:00,
165435,7,sale,-0.24,51269.0,,2026-03-27 18:04:00,
165436,16,sale,-2.0,51269.0,,2026-03-27 18:04:00,
165437,1,sale,-0.018,51270.0,,2026-03-27 18:04:00,
165438,2,sale,-0.15,51270.0,,2026-03-27 18:04:00,
165439,7,sale,-0.12,51270.0,,2026-03-27 18:04:00,
165440,16,sale,-1.0,51270.0,,2026-03-27 18:04:00,
165441,1,sale,-0.016,51271.0,,2026-03-27 18:34:00,
165442,2,sale,-0.1,51271.0,,2026-03-27 18:34:00,
165443,5,sale,-20.0,51271.0,,2026-03-27 18:34:00,
165444,7,sale,-0.15,51271.0,,2026-03-27 18:34:00,
165445,16,sale,-1.0,51271.0,,2026-03-27 18:34:00,
165446,11,sale,-2.0,51272.0,,2026-03-27 18:34:00,
165447,17,sale,-2.0,51272.0,,2026-03-27 18:34:00,
165448,11,sale,-1.0,51273.0,,2026-03-27 13:40:00,
165449,17,sale,-1.0,51273.0,,2026-03-27 13:40:00,
165450,1,sale,-0.018,51274.0,,2026-03-27 13:49:00,
165451,2,sale,-0.15,51274.0,,2026-03-27 13:49:00,
165452,15,sale,-1.0,51274.0,,2026-03-27 13:49:00,
165453,1,sale,-0.018,51275.0,,2026-03-27 13:49:00,
165454,2,sale,-0.15,51275.0,,2026-03-27 13:49:00,
165455,15,sale,-1.0,51275.0,,2026-03-27 13:49:00,
165456,1,sale,-0.018,51276.0,,2026-03-27 16:55:00,
165457,2,sale,-0.15,51276.0,,2026-03-27 16:55:00,
165458,15,sale,-1.0,51276.0,,2026-03-27 16:55:00,
165459,1,sale,-0.018,51277.0,,2026-03-27 16:55:00,
165460,2,sale,-0.15,51277.0,,2026-03-27 16:55:00,
165461,15,sale,-1.0,51277.0,,2026-03-27 16:55:00,
165462,1,sale,-0.02,51278.0,,2026-03-27 09:10:00,
165463,15,sale,-1.0,51278.0,,2026-03-27 09:10:00,
165464,1,sale,-0.018,51279.0,,2026-03-27 09:10:00,
165465,2,sale,-0.15,51279.0,,2026-03-27 09:10:00,
165466,15,sale,-1.0,51279.0,,2026-03-27 09:10:00,
165467,1,sale,-0.04,51280.0,,2026-03-27 09:10:00,
165468,15,sale,-2.0,51280.0,,2026-03-27 09:10:00,
165469,1,sale,-0.016,51281.0,,2026-03-27 15:15:00,
165470,2,sale,-0.1,51281.0,,2026-03-27 15:15:00,
165471,5,sale,-20.0,51281.0,,2026-03-27 15:15:00,
165472,7,sale,-0.15,51281.0,,2026-03-27 15:15:00,
165473,16,sale,-1.0,51281.0,,2026-03-27 15:15:00,
165474,13,sale,-1.0,51282.0,,2026-03-27 15:40:00,
165475,15,sale,-1.0,51282.0,,2026-03-27 15:40:00,
165476,6,sale,-0.03,51283.0,,2026-03-27 17:04:00,
165477,2,sale,-0.18,51283.0,,2026-03-27 17:04:00,
165478,15,sale,-1.0,51283.0,,2026-03-27 17:04:00,
165479,1,sale,-0.018,51284.0,,2026-03-27 10:55:00,
165480,2,sale,-0.12,51284.0,,2026-03-27 10:55:00,
165481,15,sale,-1.0,51284.0,,2026-03-27 10:55:00,
165482,8,sale,-2.0,51285.0,,2026-03-27 13:53:00,
165483,9,sale,-0.08,51285.0,,2026-03-27 13:53:00,
165484,10,sale,-0.06,51285.0,,2026-03-27 13:53:00,
165485,12,sale,-0.01,51285.0,,2026-03-27 13:53:00,
165486,17,sale,-1.0,51285.0,,2026-03-27 13:53:00,
165487,1,sale,-0.018,51286.0,,2026-03-27 13:53:00,
165488,2,sale,-0.12,51286.0,,2026-03-27 13:53:00,
165489,15,sale,-1.0,51286.0,,2026-03-27 13:53:00,
165490,13,sale,-1.0,51287.0,,2026-03-27 08:06:00,
165491,15,sale,-1.0,51287.0,,2026-03-27 08:06:00,
165492,1,sale,-0.02,51288.0,,2026-03-27 07:44:00,
165493,15,sale,-1.0,51288.0,,2026-03-27 07:44:00,
165494,1,sale,-0.018,51289.0,,2026-03-27 08:48:00,
165495,2,sale,-0.15,51289.0,,2026-03-27 08:48:00,
165496,15,sale,-1.0,51289.0,,2026-03-27 08:48:00,
165497,1,sale,-0.018,51290.0,,2026-03-27 08:48:00,
165498,2,sale,-0.12,51290.0,,2026-03-27 08:48:00,
165499,15,sale,-1.0,51290.0,,2026-03-27 08:48:00,
165500,1,sale,-0.018,51291.0,,2026-03-27 09:40:00,
165501,2,sale,-0.12,51291.0,,2026-03-27 09:40:00,
165502,15,sale,-1.0,51291.0,,2026-03-27 09:40:00,
165503,11,sale,-1.0,51292.0,,2026-03-27 09:40:00,
165504,17,sale,-1.0,51292.0,,2026-03-27 09:40:00,
165505,1,sale,-0.018,51293.0,,2026-03-27 14:48:00,
165506,2,sale,-0.15,51293.0,,2026-03-27 14:48:00,
165507,15,sale,-1.0,51293.0,,2026-03-27 14:48:00,
165508,1,sale,-0.016,51294.0,,2026-03-27 07:56:00,
165509,2,sale,-0.1,51294.0,,2026-03-27 07:56:00,
165510,5,sale,-20.0,51294.0,,2026-03-27 07:56:00,
165511,7,sale,-0.15,51294.0,,2026-03-27 07:56:00,
165512,16,sale,-1.0,51294.0,,2026-03-27 07:56:00,
165513,1,sale,-0.02,51295.0,,2026-03-27 16:11:00,
165514,15,sale,-1.0,51295.0,,2026-03-27 16:11:00,
165515,14,sale,-0.25,51296.0,,2026-03-27 18:22:00,
165516,7,sale,-0.1,51296.0,,2026-03-27 18:22:00,
165517,16,sale,-1.0,51296.0,,2026-03-27 18:22:00,
165518,1,sale,-0.018,51297.0,,2026-03-27 09:24:00,
165519,2,sale,-0.15,51297.0,,2026-03-27 09:24:00,
165520,7,sale,-0.12,51297.0,,2026-03-27 09:24:00,
165521,16,sale,-1.0,51297.0,,2026-03-27 09:24:00,
165522,6,sale,-0.03,51298.0,,2026-03-27 18:43:00,
165523,2,sale,-0.18,51298.0,,2026-03-27 18:43:00,
165524,15,sale,-1.0,51298.0,,2026-03-27 18:43:00,
165525,1,sale,-0.02,51299.0,,2026-03-27 09:17:00,
165526,18,sale,-0.015,51299.0,,2026-03-27 09:17:00,
165527,7,sale,-0.15,51299.0,,2026-03-27 09:17:00,
165528,16,sale,-1.0,51299.0,,2026-03-27 09:17:00,
165529,1,sale,-0.018,51300.0,,2026-03-27 09:17:00,
165530,2,sale,-0.12,51300.0,,2026-03-27 09:17:00,
165531,15,sale,-1.0,51300.0,,2026-03-27 09:17:00,
165532,1,sale,-0.02,51301.0,,2026-03-27 14:01:00,
165533,15,sale,-1.0,51301.0,,2026-03-27 14:01:00,
165534,11,sale,-1.0,51302.0,,2026-03-28 10:10:00,
165535,17,sale,-1.0,51302.0,,2026-03-28 10:10:00,
165536,1,sale,-0.018,51303.0,,2026-03-28 16:07:00,
165537,2,sale,-0.15,51303.0,,2026-03-28 16:07:00,
165538,7,sale,-0.12,51303.0,,2026-03-28 16:07:00,
165539,16,sale,-1.0,51303.0,,2026-03-28 16:07:00,
165540,1,sale,-0.018,51304.0,,2026-03-28 16:07:00,
165541,2,sale,-0.15,51304.0,,2026-03-28 16:07:00,
165542,7,sale,-0.12,51304.0,,2026-03-28 16:07:00,
165543,16,sale,-1.0,51304.0,,2026-03-28 16:07:00,
165544,14,sale,-0.25,51305.0,,2026-03-28 16:07:00,
165545,7,sale,-0.1,51305.0,,2026-03-28 16:07:00,
165546,16,sale,-1.0,51305.0,,2026-03-28 16:07:00,
165547,1,sale,-0.02,51306.0,,2026-03-28 16:57:00,
165548,15,sale,-1.0,51306.0,,2026-03-28 16:57:00,
165549,6,sale,-0.03,51307.0,,2026-03-28 19:37:00,
165550,2,sale,-0.18,51307.0,,2026-03-28 19:37:00,
165551,15,sale,-1.0,51307.0,,2026-03-28 19:37:00,
165552,1,sale,-0.02,51308.0,,2026-03-28 19:37:00,
165553,15,sale,-1.0,51308.0,,2026-03-28 19:37:00,
165554,6,sale,-0.03,51309.0,,2026-03-28 19:37:00,
165555,2,sale,-0.18,51309.0,,2026-03-28 19:37:00,
165556,15,sale,-1.0,51309.0,,2026-03-28 19:37:00,
165557,1,sale,-0.018,51310.0,,2026-03-28 08:11:00,
165558,2,sale,-0.15,51310.0,,2026-03-28 08:11:00,
165559,7,sale,-0.12,51310.0,,2026-03-28 08:11:00,
165560,16,sale,-1.0,51310.0,,2026-03-28 08:11:00,
165561,11,sale,-1.0,51311.0,,2026-03-28 08:11:00,
165562,17,sale,-1.0,51311.0,,2026-03-28 08:11:00,
165563,1,sale,-0.02,51312.0,,2026-03-28 13:09:00,
165564,15,sale,-1.0,51312.0,,2026-03-28 13:09:00,
165565,11,sale,-1.0,51313.0,,2026-03-28 16:46:00,
165566,17,sale,-1.0,51313.0,,2026-03-28 16:46:00,
165567,1,sale,-0.02,51314.0,,2026-03-28 10:31:00,
165568,18,sale,-0.015,51314.0,,2026-03-28 10:31:00,
165569,7,sale,-0.15,51314.0,,2026-03-28 10:31:00,
165570,16,sale,-1.0,51314.0,,2026-03-28 10:31:00,
165571,6,sale,-0.06,51315.0,,2026-03-28 16:13:00,
165572,2,sale,-0.36,51315.0,,2026-03-28 16:13:00,
165573,15,sale,-2.0,51315.0,,2026-03-28 16:13:00,
165574,1,sale,-0.018,51316.0,,2026-03-28 08:33:00,
165575,2,sale,-0.15,51316.0,,2026-03-28 08:33:00,
165576,7,sale,-0.12,51316.0,,2026-03-28 08:33:00,
165577,16,sale,-1.0,51316.0,,2026-03-28 08:33:00,
165578,14,sale,-0.25,51317.0,,2026-03-28 10:39:00,
165579,7,sale,-0.1,51317.0,,2026-03-28 10:39:00,
165580,16,sale,-1.0,51317.0,,2026-03-28 10:39:00,
165581,1,sale,-0.018,51318.0,,2026-03-28 10:39:00,
165582,2,sale,-0.12,51318.0,,2026-03-28 10:39:00,
165583,15,sale,-1.0,51318.0,,2026-03-28 10:39:00,
165584,11,sale,-1.0,51319.0,,2026-03-28 10:39:00,
165585,17,sale,-1.0,51319.0,,2026-03-28 10:39:00,
165586,1,sale,-0.036,51320.0,,2026-03-28 13:56:00,
165587,2,sale,-0.24,51320.0,,2026-03-28 13:56:00,
165588,15,sale,-2.0,51320.0,,2026-03-28 13:56:00,
165589,1,sale,-0.02,51321.0,,2026-03-28 13:56:00,
165590,18,sale,-0.015,51321.0,,2026-03-28 13:56:00,
165591,7,sale,-0.15,51321.0,,2026-03-28 13:56:00,
165592,16,sale,-1.0,51321.0,,2026-03-28 13:56:00,
165593,1,sale,-0.02,51322.0,,2026-03-28 12:06:00,
165594,18,sale,-0.015,51322.0,,2026-03-28 12:06:00,
165595,7,sale,-0.15,51322.0,,2026-03-28 12:06:00,
165596,16,sale,-1.0,51322.0,,2026-03-28 12:06:00,
165597,1,sale,-0.02,51323.0,,2026-03-28 08:54:00,
165598,18,sale,-0.015,51323.0,,2026-03-28 08:54:00,
165599,7,sale,-0.15,51323.0,,2026-03-28 08:54:00,
165600,16,sale,-1.0,51323.0,,2026-03-28 08:54:00,
165601,13,sale,-1.0,51324.0,,2026-03-28 08:39:00,
165602,7,sale,-0.12,51324.0,,2026-03-28 08:39:00,
165603,16,sale,-1.0,51324.0,,2026-03-28 08:39:00,
165604,13,sale,-1.0,51325.0,,2026-03-28 08:39:00,
165605,15,sale,-1.0,51325.0,,2026-03-28 08:39:00,
165606,13,sale,-1.0,51326.0,,2026-03-28 08:48:00,
165607,15,sale,-1.0,51326.0,,2026-03-28 08:48:00,
165608,13,sale,-1.0,51327.0,,2026-03-28 14:14:00,
165609,7,sale,-0.12,51327.0,,2026-03-28 14:14:00,
165610,16,sale,-1.0,51327.0,,2026-03-28 14:14:00,
165611,1,sale,-0.036,51328.0,,2026-03-28 14:14:00,
165612,2,sale,-0.3,51328.0,,2026-03-28 14:14:00,
165613,15,sale,-2.0,51328.0,,2026-03-28 14:14:00,
165614,1,sale,-0.018,51329.0,,2026-03-28 12:37:00,
165615,2,sale,-0.15,51329.0,,2026-03-28 12:37:00,
165616,15,sale,-1.0,51329.0,,2026-03-28 12:37:00,
165617,1,sale,-0.018,51330.0,,2026-03-28 12:14:00,
165618,2,sale,-0.15,51330.0,,2026-03-28 12:14:00,
165619,15,sale,-1.0,51330.0,,2026-03-28 12:14:00,
165620,13,sale,-1.0,51331.0,,2026-03-28 08:54:00,
165621,15,sale,-1.0,51331.0,,2026-03-28 08:54:00,
165622,1,sale,-0.018,51332.0,,2026-03-28 08:54:00,
165623,2,sale,-0.15,51332.0,,2026-03-28 08:54:00,
165624,7,sale,-0.12,51332.0,,2026-03-28 08:54:00,
165625,16,sale,-1.0,51332.0,,2026-03-28 08:54:00,
165626,13,sale,-1.0,51333.0,,2026-03-28 08:54:00,
165627,15,sale,-1.0,51333.0,,2026-03-28 08:54:00,
165628,6,sale,-0.03,51334.0,,2026-03-28 08:39:00,
165629,2,sale,-0.18,51334.0,,2026-03-28 08:39:00,
165630,15,sale,-1.0,51334.0,,2026-03-28 08:39:00,
165631,1,sale,-0.02,51335.0,,2026-03-28 08:39:00,
165632,15,sale,-1.0,51335.0,,2026-03-28 08:39:00,
165633,1,sale,-0.016,51336.0,,2026-03-28 16:53:00,
165634,2,sale,-0.1,51336.0,,2026-03-28 16:53:00,
165635,5,sale,-20.0,51336.0,,2026-03-28 16:53:00,
165636,7,sale,-0.15,51336.0,,2026-03-28 16:53:00,
165637,16,sale,-1.0,51336.0,,2026-03-28 16:53:00,
165638,1,sale,-0.016,51337.0,,2026-03-28 16:53:00,
165639,2,sale,-0.1,51337.0,,2026-03-28 16:53:00,
165640,5,sale,-20.0,51337.0,,2026-03-28 16:53:00,
165641,7,sale,-0.15,51337.0,,2026-03-28 16:53:00,
