order_id,branch_id,created_at,in_or_out,payment_method
39257,1,2026-07-03 14:05:00,dine_in,cash
39258,1,2026-07-03 13:05:00,dine_in,card
39259,1,2026-07-03 11:14:00,takeout,card
39260,1,2026-07-03 07:21:00,takeout,card
39261,1,2026-07-03 16:29:00,takeout,cash
39262,1,2026-07-03 09:07:00,dine_in,cash
39263,1,2026-07-03 07:43:00,takeout,card
39264,2,2026-07-03 14:45:00,takeout,cash
39265,2,2026-07-03 11:01:00,takeout,cash
39266,2,2026-07-03 12:55:00,dine_in,card
39267,2,2026-07-03 13:13:00,dine_in,cash
39268,2,2026-07-03 15:51:00,dine_in,cash
39269,2,2026-07-03 14:29:00,takeout,cash
39270,2,2026-07-03 07:55:00,takeout,cash
39271,2,2026-07-03 12:20:00,dine_in,card
39272,2,2026-07-03 09:22:00,dine_in,cash
39273,2,2026-07-03 18:18:00,takeout,card
39274,2,2026-07-03 13:02:00,takeout,card
39275,2,2026-07-03 09:57:00,takeout,cash
39276,2,2026-07-03 20:45:00,takeout,card
39277,2,2026-07-03 15:02:00,takeout,cash
39278,2,2026-07-03 16:21:00,takeout,cash
39279,2,2026-07-03 19:56:00,dine_in,card
39280,2,2026-07-03 16:57:00,takeout,cash
39281,2,2026-07-03 15:27:00,dine_in,card
39282,2,2026-07-03 13:00:00,dine_in,cash
39283,2,2026-07-03 16:21:00,takeout,cash
39284,2,2026-07-03 17:11:00,dine_in,cash
39285,2,2026-07-03 16:23:00,takeout,card
39286,2,2026-07-03 11:09:00,dine_in,cash
39287,2,2026-07-03 13:15:00,dine_in,cash
39288,2,2026-07-03 19:31:00,dine_in,card
39289,2,2026-07-03 20:23:00,takeout,cash
39290,2,2026-07-03 11:02:00,takeout,card
39291,2,2026-07-03 13:33:00,takeout,cash
39292,2,2026-07-03 16:09:00,dine_in,card
39293,2,2026-07-03 13:49:00,takeout,cash
39294,2,2026-07-03 18:54:00,takeout,cash
39295,2,2026-07-03 08:36:00,dine_in,cash
39296,2,2026-07-03 10:15:00,takeout,cash
39297,2,2026-07-03 16:44:00,takeout,card
39298,2,2026-07-03 09:39:00,dine_in,cash
39299,2,2026-07-03 10:55:00,takeout,cash
39300,2,2026-07-03 09:17:00,dine_in,cash
39301,1,2026-07-04 17:18:00,dine_in,cash
39302,1,2026-07-04 20:07:00,dine_in,card
39303,1,2026-07-04 09:31:00,dine_in,card
39304,1,2026-07-04 20:23:00,takeout,card
39305,1,2026-07-04 17:32:00,dine_in,cash
39306,1,2026-07-04 10:42:00,takeout,cash
39307,1,2026-07-04 12:19:00,takeout,cash
39308,1,2026-07-04 11:38:00,takeout,card
39309,1,2026-07-04 10:51:00,dine_in,cash
39310,1,2026-07-04 08:20:00,dine_in,cash
39311,1,2026-07-04 09:56:00,takeout,cash
39312,1,2026-07-04 14:02:00,takeout,cash
39313,1,2026-07-04 20:10:00,dine_in,card
39314,1,2026-07-04 13:08:00,dine_in,card
39315,1,2026-07-04 08:54:00,dine_in,card
39316,1,2026-07-04 09:58:00,dine_in,card
39317,1,2026-07-04 16:13:00,dine_in,cash
39318,1,2026-07-04 18:29:00,dine_in,cash
39319,1,2026-07-04 12:05:00,takeout,cash
39320,1,2026-07-04 15:49:00,dine_in,cash
39321,1,2026-07-04 12:19:00,dine_in,card
39322,1,2026-07-04 18:19:00,takeout,card
39323,1,2026-07-04 16:29:00,dine_in,cash
39324,1,2026-07-04 16:28:00,takeout,cash
39325,1,2026-07-04 19:36:00,takeout,card
39326,1,2026-07-04 10:47:00,takeout,cash
39327,1,2026-07-04 12:41:00,takeout,card
39328,1,2026-07-04 07:23:00,takeout,card
39329,1,2026-07-04 07:47:00,takeout,cash
39330,1,2026-07-04 08:44:00,takeout,card
39331,1,2026-07-04 12:48:00,dine_in,cash
39332,1,2026-07-04 13:13:00,dine_in,card
39333,1,2026-07-04 10:05:00,takeout,card
39334,1,2026-07-04 12:24:00,dine_in,cash
39335,1,2026-07-04 09:55:00,dine_in,cash
39336,1,2026-07-04 13:26:00,takeout,card
39337,1,2026-07-04 13:46:00,dine_in,cash
39338,1,2026-07-04 10:01:00,dine_in,cash
39339,1,2026-07-04 09:24:00,takeout,cash
39340,1,2026-07-04 08:09:00,takeout,cash
39341,1,2026-07-04 17:20:00,dine_in,card
39342,1,2026-07-04 07:48:00,takeout,cash
39343,1,2026-07-04 14:48:00,dine_in,cash
39344,1,2026-07-04 08:11:00,dine_in,card
39345,1,2026-07-04 15:51:00,takeout,card
39346,1,2026-07-04 09:14:00,dine_in,cash
39347,1,2026-07-04 13:44:00,takeout,card
39348,1,2026-07-04 11:13:00,takeout,cash
39349,1,2026-07-04 11:24:00,takeout,cash
39350,1,2026-07-04 17:36:00,dine_in,card
39351,2,2026-07-04 08:12:00,dine_in,cash
39352,2,2026-07-04 13:51:00,takeout,cash
39353,2,2026-07-04 07:10:00,dine_in,card
39354,2,2026-07-04 12:28:00,takeout,cash
39355,2,2026-07-04 12:01:00,dine_in,card
39356,2,2026-07-04 14:37:00,takeout,cash
39357,2,2026-07-04 12:30:00,dine_in,card
39358,2,2026-07-04 14:16:00,dine_in,cash
39359,2,2026-07-04 13:10:00,dine_in,card
39360,2,2026-07-04 13:54:00,dine_in,cash
39361,2,2026-07-04 07:30:00,takeout,cash
39362,2,2026-07-04 08:29:00,dine_in,card
39363,2,2026-07-04 17:40:00,takeout,cash
39364,2,2026-07-04 18:12:00,takeout,cash
39365,2,2026-07-04 12:05:00,dine_in,card
39366,2,2026-07-04 10:23:00,dine_in,card
39367,2,2026-07-04 08:26:00,dine_in,cash
39368,2,2026-07-04 12:20:00,dine_in,card
39369,2,2026-07-04 17:33:00,dine_in,cash
39370,2,2026-07-04 09:21:00,takeout,cash
39371,2,2026-07-04 12:58:00,dine_in,card
39372,2,2026-07-04 13:28:00,dine_in,card
39373,2,2026-07-04 14:48:00,dine_in,card
39374,2,2026-07-04 20:58:00,takeout,card
39375,2,2026-07-04 16:53:00,dine_in,cash
39376,2,2026-07-04 13:44:00,dine_in,cash
39377,2,2026-07-04 08:36:00,dine_in,card
39378,2,2026-07-04 18:36:00,takeout,cash
39379,2,2026-07-04 17:17:00,dine_in,cash
39380,2,2026-07-04 18:27:00,dine_in,cash
39381,2,2026-07-04 17:16:00,dine_in,cash
39382,2,2026-07-04 10:23:00,takeout,card
39383,2,2026-07-04 08:05:00,takeout,card
39384,2,2026-07-04 18:33:00,dine_in,card
39385,2,2026-07-04 12:17:00,dine_in,cash
39386,2,2026-07-04 13:07:00,takeout,cash
39387,2,2026-07-04 11:28:00,dine_in,cash
39388,2,2026-07-04 18:48:00,dine_in,card
39389,2,2026-07-04 10:34:00,takeout,cash
39390,2,2026-07-04 13:33:00,dine_in,cash
39391,2,2026-07-04 13:11:00,dine_in,cash
39392,1,2026-07-05 16:38:00,dine_in,card
39393,1,2026-07-05 18:51:00,dine_in,cash
39394,1,2026-07-05 16:05:00,takeout,cash
39395,1,2026-07-05 16:08:00,takeout,card
39396,1,2026-07-05 17:37:00,dine_in,cash
39397,1,2026-07-05 10:51:00,dine_in,cash
39398,1,2026-07-05 13:20:00,dine_in,card
39399,1,2026-07-05 12:30:00,dine_in,card
39400,1,2026-07-05 15:23:00,dine_in,card
39401,1,2026-07-05 09:17:00,dine_in,card
39402,1,2026-07-05 19:37:00,dine_in,cash
39403,1,2026-07-05 14:19:00,dine_in,card
39404,1,2026-07-05 08:09:00,takeout,cash
39405,1,2026-07-05 09:08:00,dine_in,cash
39406,1,2026-07-05 17:55:00,takeout,card
39407,1,2026-07-05 17:48:00,takeout,card
39408,1,2026-07-05 09:26:00,dine_in,card
39409,1,2026-07-05 19:53:00,dine_in,cash
39410,1,2026-07-05 16:21:00,dine_in,cash
39411,1,2026-07-05 11:20:00,dine_in,card
39412,1,2026-07-05 19:06:00,dine_in,cash
39413,1,2026-07-05 15:35:00,dine_in,card
39414,1,2026-07-05 12:03:00,takeout,card
39415,1,2026-07-05 11:09:00,dine_in,card
39416,1,2026-07-05 10:23:00,dine_in,cash
39417,1,2026-07-05 09:21:00,dine_in,card
39418,1,2026-07-05 17:39:00,takeout,card
39419,1,2026-07-05 19:42:00,dine_in,card
39420,1,2026-07-05 11:57:00,dine_in,cash
39421,1,2026-07-05 07:21:00,dine_in,cash
39422,1,2026-07-05 16:12:00,dine_in,card
39423,2,2026-07-05 14:26:00,dine_in,cash
39424,2,2026-07-05 09:17:00,takeout,card
39425,2,2026-07-05 13:24:00,dine_in,card
39426,2,2026-07-05 16:33:00,dine_in,card
39427,2,2026-07-05 10:48:00,takeout,cash
39428,2,2026-07-05 16:04:00,dine_in,cash
39429,2,2026-07-05 08:00:00,dine_in,card
39430,2,2026-07-05 12:33:00,takeout,cash
39431,2,2026-07-05 14:39:00,takeout,card
39432,2,2026-07-05 14:55:00,dine_in,cash
39433,2,2026-07-05 10:09:00,dine_in,card
39434,2,2026-07-05 15:41:00,dine_in,card
39435,2,2026-07-05 10:18:00,takeout,card
39436,2,2026-07-05 09:35:00,takeout,cash
39437,2,2026-07-05 12:40:00,takeout,cash
39438,2,2026-07-05 11:42:00,takeout,cash
39439,2,2026-07-05 16:24:00,takeout,cash
39440,2,2026-07-05 08:45:00,dine_in,cash
39441,2,2026-07-05 10:19:00,dine_in,cash
39442,2,2026-07-05 18:44:00,dine_in,card
39443,2,2026-07-05 11:47:00,takeout,cash
39444,2,2026-07-05 09:51:00,dine_in,cash
39445,2,2026-07-05 15:39:00,dine_in,card
39446,2,2026-07-05 09:34:00,dine_in,cash
39447,2,2026-07-05 10:26:00,dine_in,cash
39448,2,2026-07-05 20:03:00,takeout,cash
39449,2,2026-07-05 18:42:00,takeout,card
39450,1,2026-07-06 17:54:00,takeout,card
39451,1,2026-07-06 12:12:00,takeout,card
39452,1,2026-07-06 07:59:00,takeout,card
39453,1,2026-07-06 09:44:00,dine_in,card
39454,1,2026-07-06 15:19:00,dine_in,cash
39455,1,2026-07-06 20:56:00,takeout,card
39456,1,2026-07-06 15:47:00,dine_in,cash
39457,1,2026-07-06 09:56:00,takeout,cash
39458,1,2026-07-06 09:51:00,dine_in,card
39459,1,2026-07-06 09:15:00,takeout,card
39460,1,2026-07-06 10:35:00,takeout,cash
39461,1,2026-07-06 12:54:00,takeout,card
39462,1,2026-07-06 09:45:00,dine_in,cash
39463,1,2026-07-06 18:10:00,dine_in,card
39464,1,2026-07-06 18:17:00,dine_in,card
39465,1,2026-07-06 12:34:00,takeout,cash
39466,1,2026-07-06 13:10:00,takeout,card
39467,1,2026-07-06 10:23:00,takeout,card
39468,1,2026-07-06 19:08:00,dine_in,card
39469,2,2026-07-06 14:11:00,dine_in,cash
39470,2,2026-07-06 18:41:00,dine_in,cash
39471,2,2026-07-06 16:01:00,takeout,card
39472,2,2026-07-06 10:01:00,takeout,card
39473,2,2026-07-06 17:18:00,takeout,card
39474,2,2026-07-06 17:50:00,takeout,cash
39475,2,2026-07-06 12:33:00,takeout,card
39476,2,2026-07-06 18:43:00,takeout,cash
39477,2,2026-07-06 13:22:00,dine_in,cash
39478,2,2026-07-06 09:52:00,dine_in,cash
39479,2,2026-07-06 12:49:00,dine_in,cash
39480,2,2026-07-06 17:20:00,takeout,card
39481,2,2026-07-06 10:24:00,takeout,card
39482,2,2026-07-06 14:31:00,takeout,cash
39483,2,2026-07-06 08:35:00,takeout,card
39484,2,2026-07-06 16:35:00,dine_in,cash
39485,2,2026-07-06 08:01:00,takeout,cash
39486,2,2026-07-06 18:19:00,takeout,card
39487,2,2026-07-06 15:07:00,dine_in,card
39488,2,2026-07-06 13:37:00,dine_in,cash
39489,2,2026-07-06 09:23:00,takeout,cash
39490,2,2026-07-06 20:02:00,dine_in,cash
39491,2,2026-07-06 11:40:00,takeout,cash
39492,2,2026-07-06 13:22:00,takeout,cash
39493,2,2026-07-06 07:38:00,takeout,card
39494,2,2026-07-06 07:21:00,takeout,cash
39495,2,2026-07-06 12:45:00,dine_in,card
39496,2,2026-07-06 14:20:00,takeout,card
39497,2,2026-07-06 10:46:00,dine_in,card
39498,1,2026-07-07 13:29:00,dine_in,card
39499,1,2026-07-07 14:33:00,takeout,card
39500,1,2026-07-07 18:22:00,dine_in,cash
39501,1,2026-07-07 09:59:00,dine_in,cash
39502,1,2026-07-07 08:38:00,dine_in,card
39503,1,2026-07-07 13:17:00,dine_in,card
39504,1,2026-07-07 10:58:00,takeout,cash
39505,1,2026-07-07 13:30:00,dine_in,card
39506,1,2026-07-07 11:04:00,dine_in,card
39507,1,2026-07-07 20:02:00,takeout,cash
39508,1,2026-07-07 18:34:00,dine_in,cash
39509,1,2026-07-07 09:43:00,dine_in,card
39510,1,2026-07-07 12:22:00,takeout,card
39511,1,2026-07-07 13:11:00,takeout,card
39512,1,2026-07-07 20:10:00,dine_in,card
39513,1,2026-07-07 07:25:00,takeout,cash
39514,1,2026-07-07 10:17:00,dine_in,cash
39515,1,2026-07-07 09:19:00,dine_in,card
39516,1,2026-07-07 10:33:00,takeout,cash
39517,1,2026-07-07 14:14:00,dine_in,card
39518,1,2026-07-07 20:14:00,dine_in,card
39519,1,2026-07-07 13:48:00,takeout,cash
39520,1,2026-07-07 16:47:00,dine_in,cash
39521,1,2026-07-07 08:13:00,dine_in,card
39522,1,2026-07-07 11:50:00,dine_in,card
39523,1,2026-07-07 17:23:00,dine_in,card
39524,1,2026-07-07 09:16:00,takeout,cash
39525,1,2026-07-07 19:18:00,dine_in,cash
39526,1,2026-07-07 18:05:00,dine_in,card
39527,1,2026-07-07 17:06:00,takeout,card
39528,1,2026-07-07 08:21:00,dine_in,card
39529,1,2026-07-07 14:49:00,takeout,cash
39530,2,2026-07-07 09:01:00,takeout,cash
39531,2,2026-07-07 16:37:00,dine_in,card
39532,2,2026-07-07 13:58:00,dine_in,cash
39533,2,2026-07-07 08:55:00,dine_in,card
39534,2,2026-07-07 17:19:00,takeout,card
39535,2,2026-07-07 12:12:00,dine_in,card
39536,2,2026-07-07 09:49:00,dine_in,card
39537,2,2026-07-07 10:31:00,takeout,card
39538,2,2026-07-07 12:54:00,dine_in,card
39539,2,2026-07-07 08:01:00,takeout,cash
39540,2,2026-07-07 08:24:00,dine_in,cash
39541,2,2026-07-07 17:53:00,takeout,card
39542,2,2026-07-07 07:58:00,dine_in,cash
39543,2,2026-07-07 17:35:00,dine_in,cash
39544,2,2026-07-07 19:01:00,takeout,card
39545,2,2026-07-07 07:59:00,dine_in,cash
39546,2,2026-07-07 11:09:00,dine_in,cash
39547,2,2026-07-07 20:25:00,dine_in,cash
39548,2,2026-07-07 16:10:00,dine_in,card
39549,2,2026-07-07 15:03:00,takeout,card
39550,2,2026-07-07 10:58:00,takeout,cash
39551,2,2026-07-07 17:37:00,takeout,card
39552,2,2026-07-07 16:31:00,dine_in,cash
39553,2,2026-07-07 14:49:00,dine_in,cash
39554,2,2026-07-07 12:33:00,takeout,cash
39555,2,2026-07-07 09:55:00,dine_in,card
39556,2,2026-07-07 15:43:00,dine_in,cash
39557,1,2026-07-08 15:21:00,takeout,card
39558,1,2026-07-08 14:05:00,dine_in,card
39559,1,2026-07-08 12:30:00,dine_in,cash
39560,1,2026-07-08 15:25:00,dine_in,cash
39561,1,2026-07-08 09:51:00,dine_in,cash
39562,1,2026-07-08 13:05:00,dine_in,cash
39563,1,2026-07-08 14:33:00,dine_in,card
39564,1,2026-07-08 13:10:00,dine_in,cash
39565,1,2026-07-08 17:35:00,takeout,cash
39566,1,2026-07-08 15:05:00,dine_in,cash
39567,1,2026-07-08 17:31:00,takeout,card
39568,1,2026-07-08 11:07:00,dine_in,cash
39569,1,2026-07-08 10:11:00,takeout,card
39570,1,2026-07-08 17:13:00,dine_in,card
39571,1,2026-07-08 18:50:00,dine_in,cash
39572,1,2026-07-08 13:57:00,dine_in,cash
39573,1,2026-07-08 10:47:00,takeout,card
39574,1,2026-07-08 16:06:00,takeout,card
39575,1,2026-07-08 08:55:00,takeout,cash
39576,1,2026-07-08 15:17:00,takeout,card
39577,1,2026-07-08 10:46:00,takeout,cash
39578,1,2026-07-08 13:41:00,takeout,cash
39579,1,2026-07-08 14:39:00,takeout,cash
39580,1,2026-07-08 09:23:00,takeout,card
39581,1,2026-07-08 20:34:00,dine_in,cash
39582,1,2026-07-08 19:12:00,dine_in,card
39583,2,2026-07-08 17:19:00,dine_in,card
39584,2,2026-07-08 18:18:00,dine_in,cash
39585,2,2026-07-08 16:17:00,dine_in,cash
39586,2,2026-07-08 18:45:00,dine_in,cash
39587,2,2026-07-08 17:45:00,takeout,card
39588,2,2026-07-08 18:41:00,dine_in,card
39589,2,2026-07-08 13:12:00,takeout,cash
39590,2,2026-07-08 10:11:00,dine_in,card
39591,2,2026-07-08 09:58:00,takeout,cash
39592,2,2026-07-08 12:17:00,dine_in,cash
39593,2,2026-07-08 07:03:00,dine_in,cash
39594,2,2026-07-08 13:51:00,dine_in,cash
39595,2,2026-07-08 16:39:00,dine_in,card
39596,2,2026-07-08 12:05:00,takeout,cash
39597,2,2026-07-08 19:55:00,takeout,card
39598,2,2026-07-08 16:47:00,dine_in,cash
39599,2,2026-07-08 11:40:00,takeout,card
39600,2,2026-07-08 17:25:00,takeout,cash
39601,2,2026-07-08 13:26:00,takeout,cash
39602,2,2026-07-08 20:20:00,dine_in,cash
39603,2,2026-07-08 07:11:00,dine_in,card
39604,2,2026-07-08 15:16:00,dine_in,card
39605,2,2026-07-08 17:39:00,dine_in,cash
39606,2,2026-07-08 08:36:00,takeout,card
39607,2,2026-07-08 18:22:00,dine_in,card
39608,2,2026-07-08 08:12:00,takeout,card
39609,2,2026-07-08 09:07:00,takeout,cash
39610,2,2026-07-08 08:31:00,dine_in,cash
39611,2,2026-07-08 10:40:00,takeout,card
39612,1,2026-07-09 14:57:00,dine_in,card
39613,1,2026-07-09 15:08:00,dine_in,card
39614,1,2026-07-09 15:28:00,takeout,card
39615,1,2026-07-09 17:42:00,dine_in,card
39616,1,2026-07-09 20:44:00,dine_in,cash
39617,1,2026-07-09 17:42:00,takeout,card
39618,1,2026-07-09 11:36:00,takeout,card
39619,1,2026-07-09 12:55:00,dine_in,card
39620,1,2026-07-09 08:16:00,dine_in,card
39621,1,2026-07-09 11:14:00,dine_in,cash
39622,1,2026-07-09 09:26:00,dine_in,cash
39623,1,2026-07-09 11:00:00,takeout,cash
39624,1,2026-07-09 17:36:00,dine_in,card
39625,1,2026-07-09 12:02:00,dine_in,card
39626,1,2026-07-09 10:02:00,takeout,card
39627,1,2026-07-09 16:27:00,takeout,card
39628,1,2026-07-09 12:31:00,dine_in,cash
39629,1,2026-07-09 16:29:00,dine_in,card
39630,1,2026-07-09 19:19:00,dine_in,card
39631,1,2026-07-09 17:56:00,takeout,cash
39632,1,2026-07-09 11:22:00,takeout,cash
39633,1,2026-07-09 09:46:00,dine_in,cash
39634,1,2026-07-09 16:55:00,takeout,cash
39635,1,2026-07-09 14:33:00,dine_in,card
39636,1,2026-07-09 11:54:00,dine_in,card
39637,1,2026-07-09 11:41:00,takeout,card
39638,1,2026-07-09 09:09:00,dine_in,card
39639,1,2026-07-09 16:53:00,takeout,cash
39640,1,2026-07-09 10:33:00,dine_in,card
39641,1,2026-07-09 07:46:00,dine_in,card
39642,1,2026-07-09 18:50:00,dine_in,cash
39643,2,2026-07-09 18:54:00,dine_in,card
39644,2,2026-07-09 14:45:00,takeout,card
39645,2,2026-07-09 08:55:00,dine_in,card
39646,2,2026-07-09 08:53:00,dine_in,cash
39647,2,2026-07-09 16:28:00,dine_in,card
39648,2,2026-07-09 09:10:00,takeout,cash
39649,2,2026-07-09 11:51:00,dine_in,cash
39650,2,2026-07-09 19:46:00,takeout,cash
39651,2,2026-07-09 08:11:00,takeout,cash
39652,2,2026-07-09 18:31:00,dine_in,cash
39653,2,2026-07-09 08:57:00,takeout,cash
39654,2,2026-07-09 11:33:00,takeout,cash
39655,2,2026-07-09 13:06:00,dine_in,cash
39656,2,2026-07-09 15:46:00,dine_in,card
39657,2,2026-07-09 16:54:00,dine_in,cash
39658,2,2026-07-09 14:50:00,dine_in,card
39659,2,2026-07-09 11:57:00,dine_in,card
39660,2,2026-07-09 18:33:00,takeout,card
39661,2,2026-07-09 16:23:00,dine_in,card
39662,2,2026-07-09 14:08:00,dine_in,card
39663,2,2026-07-09 12:03:00,takeout,cash
39664,2,2026-07-09 15:06:00,takeout,cash
39665,2,2026-07-09 14:36:00,takeout,card
39666,2,2026-07-09 09:13:00,takeout,card
39667,2,2026-07-09 13:02:00,dine_in,card
39668,2,2026-07-09 11:25:00,takeout,cash
39669,2,2026-07-09 14:42:00,dine_in,card
39670,2,2026-07-09 08:22:00,dine_in,card
39671,2,2026-07-09 13:36:00,takeout,card
39672,2,2026-07-09 20:46:00,dine_in,card
39673,2,2026-07-09 15:47:00,takeout,card
39674,2,2026-07-09 13:44:00,takeout,card
39675,2,2026-07-09 10:32:00,takeout,cash
39676,2,2026-07-09 18:11:00,dine_in,card
39677,1,2026-07-10 12:07:00,dine_in,cash
39678,1,2026-07-10 11:24:00,takeout,card
39679,1,2026-07-10 15:14:00,dine_in,card
39680,1,2026-07-10 17:13:00,dine_in,card
39681,1,2026-07-10 14:00:00,dine_in,cash
39682,1,2026-07-10 08:58:00,takeout,card
39683,1,2026-07-10 09:14:00,dine_in,cash
39684,1,2026-07-10 15:36:00,takeout,card
39685,1,2026-07-10 08:08:00,takeout,cash
39686,1,2026-07-10 13:16:00,dine_in,cash
39687,1,2026-07-10 10:54:00,takeout,cash
39688,1,2026-07-10 08:17:00,takeout,card
39689,1,2026-07-10 17:41:00,takeout,cash
39690,1,2026-07-10 14:02:00,dine_in,card
39691,1,2026-07-10 18:32:00,dine_in,card
39692,1,2026-07-10 17:27:00,dine_in,card
39693,1,2026-07-10 17:55:00,takeout,card
39694,1,2026-07-10 09:00:00,dine_in,card
39695,1,2026-07-10 11:14:00,dine_in,cash
39696,1,2026-07-10 16:51:00,takeout,card
39697,1,2026-07-10 14:48:00,takeout,card
39698,1,2026-07-10 09:02:00,dine_in,cash
39699,1,2026-07-10 18:59:00,takeout,card
39700,1,2026-07-10 11:35:00,takeout,cash
39701,1,2026-07-10 17:27:00,dine_in,card
39702,1,2026-07-10 12:07:00,dine_in,card
39703,1,2026-07-10 07:49:00,takeout,card
39704,1,2026-07-10 07:22:00,dine_in,card
39705,1,2026-07-10 08:56:00,dine_in,card
39706,1,2026-07-10 08:12:00,takeout,cash
39707,1,2026-07-10 18:45:00,takeout,cash
39708,1,2026-07-10 20:56:00,takeout,cash
39709,1,2026-07-10 08:43:00,dine_in,card
39710,1,2026-07-10 10:20:00,dine_in,card
39711,1,2026-07-10 14:45:00,takeout,card
39712,1,2026-07-10 11:03:00,dine_in,card
39713,1,2026-07-10 15:42:00,takeout,card
39714,1,2026-07-10 19:03:00,dine_in,card
39715,2,2026-07-10 09:45:00,dine_in,cash
39716,2,2026-07-10 18:52:00,takeout,card
39717,2,2026-07-10 20:06:00,takeout,card
39718,2,2026-07-10 16:46:00,takeout,cash
39719,2,2026-07-10 08:26:00,takeout,cash
39720,2,2026-07-10 09:57:00,takeout,cash
39721,2,2026-07-10 17:08:00,dine_in,card
39722,2,2026-07-10 13:49:00,dine_in,cash
39723,2,2026-07-10 12:10:00,dine_in,card
39724,2,2026-07-10 15:14:00,takeout,card
39725,2,2026-07-10 16:12:00,takeout,card
39726,2,2026-07-10 08:34:00,dine_in,card
39727,2,2026-07-10 17:21:00,dine_in,card
39728,2,2026-07-10 08:46:00,takeout,cash
39729,2,2026-07-10 18:25:00,takeout,card
39730,2,2026-07-10 16:20:00,dine_in,cash
39731,2,2026-07-10 14:32:00,dine_in,card
39732,2,2026-07-10 08:06:00,dine_in,cash
39733,2,2026-07-10 16:54:00,takeout,card
39734,2,2026-07-10 10:51:00,takeout,cash
39735,2,2026-07-10 10:39:00,dine_in,card
39736,2,2026-07-10 14:15:00,dine_in,cash
39737,2,2026-07-10 11:50:00,takeout,card
39738,2,2026-07-10 08:14:00,takeout,card
39739,2,2026-07-10 11:36:00,takeout,card
39740,2,2026-07-10 18:12:00,dine_in,cash
39741,2,2026-07-10 19:21:00,dine_in,cash
39742,2,2026-07-10 15:11:00,takeout,card
39743,2,2026-07-10 16:06:00,dine_in,cash
39744,2,2026-07-10 18:34:00,takeout,cash
39745,2,2026-07-10 18:32:00,takeout,cash
39746,2,2026-07-10 07:25:00,takeout,card
39747,2,2026-07-10 18:48:00,takeout,cash
39748,2,2026-07-10 09:18:00,takeout,cash
39749,1,2026-07-11 15:25:00,dine_in,card
39750,1,2026-07-11 15:29:00,dine_in,cash
39751,1,2026-07-11 13:03:00,dine_in,card
39752,1,2026-07-11 10:46:00,dine_in,card
39753,1,2026-07-11 16:49:00,takeout,cash
39754,1,2026-07-11 19:05:00,takeout,cash
39755,1,2026-07-11 15:20:00,dine_in,cash
39756,1,2026-07-11 17:22:00,dine_in,cash
39757,1,2026-07-11 09:33:00,dine_in,card
39758,1,2026-07-11 07:47:00,dine_in,card
39759,1,2026-07-11 16:49:00,dine_in,cash
39760,1,2026-07-11 13:10:00,dine_in,card
39761,1,2026-07-11 14:26:00,dine_in,cash
39762,1,2026-07-11 20:23:00,dine_in,cash
39763,1,2026-07-11 18:51:00,takeout,cash
39764,1,2026-07-11 18:49:00,dine_in,card
39765,1,2026-07-11 11:15:00,dine_in,card
39766,1,2026-07-11 09:26:00,takeout,card
39767,1,2026-07-11 09:56:00,takeout,cash
39768,1,2026-07-11 09:21:00,dine_in,card
39769,1,2026-07-11 09:28:00,dine_in,card
39770,1,2026-07-11 12:27:00,dine_in,cash
39771,1,2026-07-11 13:45:00,takeout,card
39772,1,2026-07-11 11:57:00,dine_in,cash
39773,1,2026-07-11 08:05:00,dine_in,card
39774,1,2026-07-11 18:54:00,takeout,card
39775,1,2026-07-11 11:38:00,dine_in,cash
39776,1,2026-07-11 09:10:00,takeout,card
39777,1,2026-07-11 14:31:00,dine_in,card
39778,1,2026-07-11 09:35:00,takeout,cash
39779,1,2026-07-11 19:09:00,takeout,card
39780,1,2026-07-11 09:40:00,dine_in,cash
39781,1,2026-07-11 14:00:00,dine_in,cash
39782,1,2026-07-11 10:59:00,dine_in,cash
39783,1,2026-07-11 18:24:00,takeout,card
39784,1,2026-07-11 11:25:00,dine_in,cash
39785,1,2026-07-11 14:39:00,takeout,card
39786,1,2026-07-11 10:57:00,dine_in,cash
39787,1,2026-07-11 19:20:00,takeout,card
39788,1,2026-07-11 09:46:00,dine_in,cash
39789,1,2026-07-11 08:30:00,dine_in,card
39790,2,2026-07-11 16:34:00,takeout,cash
39791,2,2026-07-11 17:50:00,dine_in,card
39792,2,2026-07-11 10:46:00,takeout,card
39793,2,2026-07-11 09:00:00,takeout,cash
39794,2,2026-07-11 17:42:00,takeout,cash
39795,2,2026-07-11 09:01:00,takeout,cash
39796,2,2026-07-11 17:21:00,dine_in,cash
39797,2,2026-07-11 08:48:00,dine_in,card
39798,2,2026-07-11 13:08:00,dine_in,card
39799,2,2026-07-11 14:36:00,takeout,cash
39800,2,2026-07-11 08:24:00,takeout,cash
39801,2,2026-07-11 14:11:00,dine_in,card
39802,2,2026-07-11 11:09:00,dine_in,card
39803,2,2026-07-11 10:10:00,dine_in,cash
39804,2,2026-07-11 09:44:00,takeout,cash
39805,2,2026-07-11 08:21:00,takeout,card
39806,2,2026-07-11 10:27:00,takeout,card
39807,2,2026-07-11 11:19:00,takeout,card
39808,2,2026-07-11 19:22:00,dine_in,cash
39809,2,2026-07-11 18:29:00,dine_in,card
39810,2,2026-07-11 12:26:00,dine_in,cash
39811,2,2026-07-11 20:34:00,dine_in,cash
39812,2,2026-07-11 14:13:00,dine_in,card
39813,2,2026-07-11 12:28:00,dine_in,card
