purchase_id,ingredient_id,branch_id,quantity,unit_cost_real,supplier_name,purchased_at
2890,10,1,19.35,169.85,Lácteos del Valle,2026-03-16 08:00:00
2891,11,1,334.26,13.11,Panificadora San José,2026-03-16 08:00:00
2892,12,1,12.76,149.14,Lácteos del Valle,2026-03-16 08:00:00
2893,13,1,435.04,1.88,Insumos Generales Toluca,2026-03-16 08:00:00
2894,14,1,40.93,62.89,Insumos Generales Toluca,2026-03-16 08:00:00
2895,15,1,2601.31,1.34,Empaques y Desechables MX,2026-03-16 08:00:00
2896,16,1,3272.64,1.64,Empaques y Desechables MX,2026-03-16 08:00:00
2897,17,1,3082.51,0.87,Empaques y Desechables MX,2026-03-16 08:00:00
2898,18,1,44.33,23.51,Insumos Generales Toluca,2026-03-16 08:00:00
2899,1,2,28.03,246.52,Café Origen SA,2026-03-16 08:00:00
2900,2,2,412.52,27.76,Lácteos del Valle,2026-03-16 08:00:00
2901,3,2,60.93,47.61,Lácteos del Valle,2026-03-16 08:00:00
2902,4,2,4299.49,0.39,Distribuidora Sabores MX,2026-03-16 08:00:00
2903,5,2,3640.83,0.38,Distribuidora Sabores MX,2026-03-16 08:00:00
2904,6,2,13.76,210.0,Distribuidora Sabores MX,2026-03-16 08:00:00
2905,7,2,236.08,6.44,Insumos Generales Toluca,2026-03-16 08:00:00
2906,8,2,419.84,4.75,Panificadora San José,2026-03-16 08:00:00
2907,9,2,24.13,149.14,Carnes Selectas,2026-03-16 08:00:00
2908,10,2,17.64,176.04,Lácteos del Valle,2026-03-16 08:00:00
2909,11,2,282.49,12.94,Panificadora San José,2026-03-16 08:00:00
2910,12,2,15.95,139.48,Lácteos del Valle,2026-03-16 08:00:00
2911,13,2,601.59,1.96,Insumos Generales Toluca,2026-03-16 08:00:00
2912,14,2,30.0,54.52,Insumos Generales Toluca,2026-03-16 08:00:00
2913,15,2,3877.62,1.29,Empaques y Desechables MX,2026-03-16 08:00:00
2914,16,2,2757.96,1.74,Empaques y Desechables MX,2026-03-16 08:00:00
2915,17,2,3389.02,0.84,Empaques y Desechables MX,2026-03-16 08:00:00
2916,18,2,47.03,24.35,Insumos Generales Toluca,2026-03-16 08:00:00
2917,1,1,27.16,243.98,Café Origen SA,2026-03-23 08:00:00
2918,2,1,256.32,27.21,Lácteos del Valle,2026-03-23 08:00:00
2919,3,1,58.58,50.79,Lácteos del Valle,2026-03-23 08:00:00
2920,4,1,4578.72,0.42,Distribuidora Sabores MX,2026-03-23 08:00:00
2921,5,1,3789.26,0.37,Distribuidora Sabores MX,2026-03-23 08:00:00
2922,6,1,15.67,200.27,Distribuidora Sabores MX,2026-03-23 08:00:00
2923,7,1,173.94,6.68,Insumos Generales Toluca,2026-03-23 08:00:00
2924,8,1,436.23,5.37,Panificadora San José,2026-03-23 08:00:00
2925,9,1,28.5,148.25,Carnes Selectas,2026-03-23 08:00:00
2926,10,1,23.92,176.42,Lácteos del Valle,2026-03-23 08:00:00
2927,11,1,269.7,12.88,Panificadora San José,2026-03-23 08:00:00
2928,12,1,15.1,146.04,Lácteos del Valle,2026-03-23 08:00:00
2929,13,1,421.31,2.05,Insumos Generales Toluca,2026-03-23 08:00:00
2930,14,1,38.06,61.21,Insumos Generales Toluca,2026-03-23 08:00:00
2931,15,1,2716.24,1.34,Empaques y Desechables MX,2026-03-23 08:00:00
2932,16,1,2682.5,1.67,Empaques y Desechables MX,2026-03-23 08:00:00
2933,17,1,2588.83,0.9,Empaques y Desechables MX,2026-03-23 08:00:00
2934,18,1,49.29,24.46,Insumos Generales Toluca,2026-03-23 08:00:00
2935,1,2,24.25,253.38,Café Origen SA,2026-03-23 08:00:00
2936,2,2,273.82,27.32,Lácteos del Valle,2026-03-23 08:00:00
2937,3,2,62.17,50.54,Lácteos del Valle,2026-03-23 08:00:00
2938,4,2,4878.95,0.38,Distribuidora Sabores MX,2026-03-23 08:00:00
2939,5,2,3682.83,0.35,Distribuidora Sabores MX,2026-03-23 08:00:00
2940,6,2,15.16,184.7,Distribuidora Sabores MX,2026-03-23 08:00:00
2941,7,2,228.84,6.78,Insumos Generales Toluca,2026-03-23 08:00:00
2942,8,2,421.67,4.9,Panificadora San José,2026-03-23 08:00:00
2943,9,2,16.35,153.39,Carnes Selectas,2026-03-23 08:00:00
2944,10,2,16.63,171.16,Lácteos del Valle,2026-03-23 08:00:00
2945,11,2,305.45,12.71,Panificadora San José,2026-03-23 08:00:00
2946,12,2,16.06,137.42,Lácteos del Valle,2026-03-23 08:00:00
2947,13,2,460.75,1.96,Insumos Generales Toluca,2026-03-23 08:00:00
2948,14,2,46.39,59.27,Insumos Generales Toluca,2026-03-23 08:00:00
2949,15,2,3177.04,1.44,Empaques y Desechables MX,2026-03-23 08:00:00
2950,16,2,3172.81,1.62,Empaques y Desechables MX,2026-03-23 08:00:00
2951,17,2,3081.97,0.85,Empaques y Desechables MX,2026-03-23 08:00:00
2952,18,2,40.84,23.19,Insumos Generales Toluca,2026-03-23 08:00:00
2953,1,1,22.7,235.43,Café Origen SA,2026-03-30 08:00:00
2954,2,1,304.69,25.35,Lácteos del Valle,2026-03-30 08:00:00
2955,3,1,63.63,49.32,Lácteos del Valle,2026-03-30 08:00:00
2956,4,1,4328.15,0.4,Distribuidora Sabores MX,2026-03-30 08:00:00
2957,5,1,4004.63,0.4,Distribuidora Sabores MX,2026-03-30 08:00:00
2958,6,1,16.5,185.42,Distribuidora Sabores MX,2026-03-30 08:00:00
2959,7,1,188.2,7.08,Insumos Generales Toluca,2026-03-30 08:00:00
2960,8,1,418.82,5.6,Panificadora San José,2026-03-30 08:00:00
2961,9,1,24.4,148.26,Carnes Selectas,2026-03-30 08:00:00
2962,10,1,20.35,182.01,Lácteos del Valle,2026-03-30 08:00:00
2963,11,1,252.37,13.08,Panificadora San José,2026-03-30 08:00:00
2964,12,1,16.19,142.48,Lácteos del Valle,2026-03-30 08:00:00
2965,13,1,566.38,1.8,Insumos Generales Toluca,2026-03-30 08:00:00
2966,14,1,36.96,62.15,Insumos Generales Toluca,2026-03-30 08:00:00
2967,15,1,2482.9,1.29,Empaques y Desechables MX,2026-03-30 08:00:00
2968,16,1,2840.07,1.61,Empaques y Desechables MX,2026-03-30 08:00:00
2969,17,1,3655.55,0.86,Empaques y Desechables MX,2026-03-30 08:00:00
2970,18,1,48.69,24.38,Insumos Generales Toluca,2026-03-30 08:00:00
2971,1,2,26.32,255.3,Café Origen SA,2026-03-30 08:00:00
2972,2,2,330.05,26.21,Lácteos del Valle,2026-03-30 08:00:00
2973,3,2,54.18,42.71,Lácteos del Valle,2026-03-30 08:00:00
2974,4,2,4042.06,0.36,Distribuidora Sabores MX,2026-03-30 08:00:00
2975,5,2,4121.29,0.38,Distribuidora Sabores MX,2026-03-30 08:00:00
2976,6,2,9.63,209.53,Distribuidora Sabores MX,2026-03-30 08:00:00
2977,7,2,203.62,6.71,Insumos Generales Toluca,2026-03-30 08:00:00
2978,8,2,323.29,5.26,Panificadora San José,2026-03-30 08:00:00
2979,9,2,26.18,155.72,Carnes Selectas,2026-03-30 08:00:00
2980,10,2,16.12,175.88,Lácteos del Valle,2026-03-30 08:00:00
2981,11,2,229.98,12.69,Panificadora San José,2026-03-30 08:00:00
2982,12,2,14.96,146.5,Lácteos del Valle,2026-03-30 08:00:00
2983,13,2,490.63,1.99,Insumos Generales Toluca,2026-03-30 08:00:00
2984,14,2,52.88,60.43,Insumos Generales Toluca,2026-03-30 08:00:00
2985,15,2,3413.83,1.31,Empaques y Desechables MX,2026-03-30 08:00:00
2986,16,2,2212.64,1.59,Empaques y Desechables MX,2026-03-30 08:00:00
2987,17,2,3353.33,0.86,Empaques y Desechables MX,2026-03-30 08:00:00
2988,18,2,34.75,25.09,Insumos Generales Toluca,2026-03-30 08:00:00
2989,1,1,22.02,242.0,Café Origen SA,2026-04-06 08:00:00
2990,2,1,331.96,27.2,Lácteos del Valle,2026-04-06 08:00:00
2991,3,1,73.59,46.21,Lácteos del Valle,2026-04-06 08:00:00
2992,4,1,3861.08,0.39,Distribuidora Sabores MX,2026-04-06 08:00:00
2993,5,1,5683.87,0.37,Distribuidora Sabores MX,2026-04-06 08:00:00
2994,6,1,16.78,202.59,Distribuidora Sabores MX,2026-04-06 08:00:00
2995,7,1,178.19,6.63,Insumos Generales Toluca,2026-04-06 08:00:00
2996,8,1,343.91,4.86,Panificadora San José,2026-04-06 08:00:00
2997,9,1,22.02,150.31,Carnes Selectas,2026-04-06 08:00:00
2998,10,1,23.01,184.19,Lácteos del Valle,2026-04-06 08:00:00
2999,11,1,293.82,12.97,Panificadora San José,2026-04-06 08:00:00
3000,12,1,14.09,142.65,Lácteos del Valle,2026-04-06 08:00:00
3001,13,1,504.48,1.86,Insumos Generales Toluca,2026-04-06 08:00:00
3002,14,1,43.4,58.26,Insumos Generales Toluca,2026-04-06 08:00:00
3003,15,1,2395.18,1.43,Empaques y Desechables MX,2026-04-06 08:00:00
3004,16,1,3070.33,1.52,Empaques y Desechables MX,2026-04-06 08:00:00
3005,17,1,3406.39,0.9,Empaques y Desechables MX,2026-04-06 08:00:00
3006,18,1,39.33,24.53,Insumos Generales Toluca,2026-04-06 08:00:00
3007,1,2,29.51,238.36,Café Origen SA,2026-04-06 08:00:00
3008,2,2,319.86,25.0,Lácteos del Valle,2026-04-06 08:00:00
3009,3,2,69.07,48.18,Lácteos del Valle,2026-04-06 08:00:00
3010,4,2,3760.61,0.4,Distribuidora Sabores MX,2026-04-06 08:00:00
3011,5,2,3646.27,0.38,Distribuidora Sabores MX,2026-04-06 08:00:00
3012,6,2,15.13,201.69,Distribuidora Sabores MX,2026-04-06 08:00:00
3013,7,2,183.72,6.6,Insumos Generales Toluca,2026-04-06 08:00:00
3014,8,2,354.86,4.86,Panificadora San José,2026-04-06 08:00:00
3015,9,2,23.29,155.76,Carnes Selectas,2026-04-06 08:00:00
3016,10,2,20.13,184.39,Lácteos del Valle,2026-04-06 08:00:00
3017,11,2,339.8,13.7,Panificadora San José,2026-04-06 08:00:00
3018,12,2,15.34,129.09,Lácteos del Valle,2026-04-06 08:00:00
3019,13,2,633.65,1.92,Insumos Generales Toluca,2026-04-06 08:00:00
3020,14,2,48.49,63.35,Insumos Generales Toluca,2026-04-06 08:00:00
3021,15,2,2368.85,1.29,Empaques y Desechables MX,2026-04-06 08:00:00
3022,16,2,3508.17,1.56,Empaques y Desechables MX,2026-04-06 08:00:00
3023,17,2,2725.12,0.89,Empaques y Desechables MX,2026-04-06 08:00:00
3024,18,2,43.2,23.51,Insumos Generales Toluca,2026-04-06 08:00:00
3025,1,1,26.23,251.19,Café Origen SA,2026-04-13 08:00:00
3026,2,1,371.82,26.84,Lácteos del Valle,2026-04-13 08:00:00
3027,3,1,69.09,52.25,Lácteos del Valle,2026-04-13 08:00:00
3028,4,1,4274.57,0.42,Distribuidora Sabores MX,2026-04-13 08:00:00
3029,5,1,3957.28,0.41,Distribuidora Sabores MX,2026-04-13 08:00:00
3030,6,1,14.9,202.31,Distribuidora Sabores MX,2026-04-13 08:00:00
3031,7,1,150.93,6.83,Insumos Generales Toluca,2026-04-13 08:00:00
3032,8,1,495.79,4.99,Panificadora San José,2026-04-13 08:00:00
3033,9,1,26.06,172.78,Carnes Selectas,2026-04-13 08:00:00
3034,10,1,20.12,177.68,Lácteos del Valle,2026-04-13 08:00:00
3035,11,1,325.73,13.07,Panificadora San José,2026-04-13 08:00:00
3036,12,1,14.34,133.59,Lácteos del Valle,2026-04-13 08:00:00
3037,13,1,494.93,1.87,Insumos Generales Toluca,2026-04-13 08:00:00
3038,14,1,40.8,63.06,Insumos Generales Toluca,2026-04-13 08:00:00
3039,15,1,3301.44,1.35,Empaques y Desechables MX,2026-04-13 08:00:00
3040,16,1,3003.51,1.59,Empaques y Desechables MX,2026-04-13 08:00:00
3041,17,1,3754.37,0.85,Empaques y Desechables MX,2026-04-13 08:00:00
3042,18,1,41.54,23.15,Insumos Generales Toluca,2026-04-13 08:00:00
3043,1,2,27.04,236.36,Café Origen SA,2026-04-13 08:00:00
3044,2,2,293.5,25.12,Lácteos del Valle,2026-04-13 08:00:00
3045,3,2,60.93,50.04,Lácteos del Valle,2026-04-13 08:00:00
3046,4,2,4297.53,0.38,Distribuidora Sabores MX,2026-04-13 08:00:00
3047,5,2,4060.67,0.37,Distribuidora Sabores MX,2026-04-13 08:00:00
3048,6,2,15.81,201.61,Distribuidora Sabores MX,2026-04-13 08:00:00
3049,7,2,193.51,6.41,Insumos Generales Toluca,2026-04-13 08:00:00
3050,8,2,544.52,5.23,Panificadora San José,2026-04-13 08:00:00
3051,9,2,22.0,149.26,Carnes Selectas,2026-04-13 08:00:00
3052,10,2,18.62,175.77,Lácteos del Valle,2026-04-13 08:00:00
3053,11,2,337.94,13.28,Panificadora San José,2026-04-13 08:00:00
3054,12,2,15.58,138.12,Lácteos del Valle,2026-04-13 08:00:00
3055,13,2,675.33,1.98,Insumos Generales Toluca,2026-04-13 08:00:00
3056,14,2,45.37,61.82,Insumos Generales Toluca,2026-04-13 08:00:00
3057,15,2,2820.55,1.27,Empaques y Desechables MX,2026-04-13 08:00:00
3058,16,2,2486.05,1.67,Empaques y Desechables MX,2026-04-13 08:00:00
3059,17,2,3174.74,0.85,Empaques y Desechables MX,2026-04-13 08:00:00
3060,18,2,31.14,24.13,Insumos Generales Toluca,2026-04-13 08:00:00
3061,1,1,20.3,238.99,Café Origen SA,2026-04-20 08:00:00
3062,2,1,376.38,25.66,Lácteos del Valle,2026-04-20 08:00:00
3063,3,1,72.73,50.02,Lácteos del Valle,2026-04-20 08:00:00
3064,4,1,3036.71,0.4,Distribuidora Sabores MX,2026-04-20 08:00:00
3065,5,1,4162.69,0.36,Distribuidora Sabores MX,2026-04-20 08:00:00
3066,6,1,14.24,211.63,Distribuidora Sabores MX,2026-04-20 08:00:00
3067,7,1,244.61,6.69,Insumos Generales Toluca,2026-04-20 08:00:00
3068,8,1,482.14,4.54,Panificadora San José,2026-04-20 08:00:00
3069,9,1,24.83,144.69,Carnes Selectas,2026-04-20 08:00:00
3070,10,1,18.39,179.91,Lácteos del Valle,2026-04-20 08:00:00
3071,11,1,350.25,13.22,Panificadora San José,2026-04-20 08:00:00
3072,12,1,15.71,138.16,Lácteos del Valle,2026-04-20 08:00:00
3073,13,1,475.06,1.93,Insumos Generales Toluca,2026-04-20 08:00:00
3074,14,1,49.86,56.41,Insumos Generales Toluca,2026-04-20 08:00:00
3075,15,1,3284.11,1.34,Empaques y Desechables MX,2026-04-20 08:00:00
3076,16,1,2734.81,1.51,Empaques y Desechables MX,2026-04-20 08:00:00
3077,17,1,3000.0,0.84,Empaques y Desechables MX,2026-04-20 08:00:00
3078,18,1,33.24,22.98,Insumos Generales Toluca,2026-04-20 08:00:00
3079,1,2,24.42,246.75,Café Origen SA,2026-04-20 08:00:00
3080,2,2,321.9,25.41,Lácteos del Valle,2026-04-20 08:00:00
3081,3,2,60.84,53.09,Lácteos del Valle,2026-04-20 08:00:00
3082,4,2,2712.17,0.38,Distribuidora Sabores MX,2026-04-20 08:00:00
3083,5,2,4263.13,0.36,Distribuidora Sabores MX,2026-04-20 08:00:00
3084,6,2,14.58,206.99,Distribuidora Sabores MX,2026-04-20 08:00:00
3085,7,2,168.98,6.57,Insumos Generales Toluca,2026-04-20 08:00:00
3086,8,2,396.89,4.76,Panificadora San José,2026-04-20 08:00:00
3087,9,2,23.84,154.89,Carnes Selectas,2026-04-20 08:00:00
3088,10,2,17.99,181.39,Lácteos del Valle,2026-04-20 08:00:00
3089,11,2,334.39,13.42,Panificadora San José,2026-04-20 08:00:00
3090,12,2,14.15,139.18,Lácteos del Valle,2026-04-20 08:00:00
3091,13,2,474.1,1.92,Insumos Generales Toluca,2026-04-20 08:00:00
3092,14,2,55.53,57.57,Insumos Generales Toluca,2026-04-20 08:00:00
3093,15,2,2684.88,1.27,Empaques y Desechables MX,2026-04-20 08:00:00
3094,16,2,3109.9,1.65,Empaques y Desechables MX,2026-04-20 08:00:00
3095,17,2,2297.21,0.83,Empaques y Desechables MX,2026-04-20 08:00:00
3096,18,2,41.58,23.54,Insumos Generales Toluca,2026-04-20 08:00:00
3097,1,1,29.79,244.13,Café Origen SA,2026-04-27 08:00:00
3098,2,1,340.23,26.0,Lácteos del Valle,2026-04-27 08:00:00
3099,3,1,63.31,48.38,Lácteos del Valle,2026-04-27 08:00:00
3100,4,1,3810.84,0.39,Distribuidora Sabores MX,2026-04-27 08:00:00
3101,5,1,4726.72,0.39,Distribuidora Sabores MX,2026-04-27 08:00:00
3102,6,1,16.34,194.63,Distribuidora Sabores MX,2026-04-27 08:00:00
3103,7,1,213.16,6.24,Insumos Generales Toluca,2026-04-27 08:00:00
3104,8,1,455.84,5.02,Panificadora San José,2026-04-27 08:00:00
3105,9,1,23.48,147.2,Carnes Selectas,2026-04-27 08:00:00
3106,10,1,21.67,177.43,Lácteos del Valle,2026-04-27 08:00:00
3107,11,1,402.01,13.51,Panificadora San José,2026-04-27 08:00:00
3108,12,1,11.63,142.75,Lácteos del Valle,2026-04-27 08:00:00
3109,13,1,526.48,1.87,Insumos Generales Toluca,2026-04-27 08:00:00
3110,14,1,36.97,60.93,Insumos Generales Toluca,2026-04-27 08:00:00
3111,15,1,2925.8,1.23,Empaques y Desechables MX,2026-04-27 08:00:00
3112,16,1,3216.57,1.63,Empaques y Desechables MX,2026-04-27 08:00:00
3113,17,1,2874.41,0.85,Empaques y Desechables MX,2026-04-27 08:00:00
3114,18,1,32.08,25.18,Insumos Generales Toluca,2026-04-27 08:00:00
3115,1,2,22.13,240.87,Café Origen SA,2026-04-27 08:00:00
3116,2,2,260.63,26.81,Lácteos del Valle,2026-04-27 08:00:00
3117,3,2,69.04,48.48,Lácteos del Valle,2026-04-27 08:00:00
3118,4,2,3634.21,0.4,Distribuidora Sabores MX,2026-04-27 08:00:00
3119,5,2,3926.08,0.39,Distribuidora Sabores MX,2026-04-27 08:00:00
3120,6,2,18.02,193.72,Distribuidora Sabores MX,2026-04-27 08:00:00
3121,7,2,193.28,6.83,Insumos Generales Toluca,2026-04-27 08:00:00
3122,8,2,322.82,4.81,Panificadora San José,2026-04-27 08:00:00
3123,9,2,23.33,161.54,Carnes Selectas,2026-04-27 08:00:00
3124,10,2,22.92,181.11,Lácteos del Valle,2026-04-27 08:00:00
3125,11,2,323.77,12.41,Panificadora San José,2026-04-27 08:00:00
3126,12,2,16.59,141.63,Lácteos del Valle,2026-04-27 08:00:00
3127,13,2,468.25,2.0,Insumos Generales Toluca,2026-04-27 08:00:00
3128,14,2,44.76,58.78,Insumos Generales Toluca,2026-04-27 08:00:00
3129,15,2,2847.31,1.32,Empaques y Desechables MX,2026-04-27 08:00:00
3130,16,2,3795.68,1.64,Empaques y Desechables MX,2026-04-27 08:00:00
3131,17,2,2782.1,0.84,Empaques y Desechables MX,2026-04-27 08:00:00
3132,18,2,39.79,23.63,Insumos Generales Toluca,2026-04-27 08:00:00
3133,1,1,28.16,245.84,Café Origen SA,2026-05-04 08:00:00
3134,2,1,266.87,26.54,Lácteos del Valle,2026-05-04 08:00:00
3135,3,1,49.23,44.64,Lácteos del Valle,2026-05-04 08:00:00
3136,4,1,5208.94,0.4,Distribuidora Sabores MX,2026-05-04 08:00:00
3137,5,1,4684.86,0.4,Distribuidora Sabores MX,2026-05-04 08:00:00
3138,6,1,17.01,185.58,Distribuidora Sabores MX,2026-05-04 08:00:00
3139,7,1,271.58,6.45,Insumos Generales Toluca,2026-05-04 08:00:00
3140,8,1,333.24,5.0,Panificadora San José,2026-05-04 08:00:00
3141,9,1,25.2,153.52,Carnes Selectas,2026-05-04 08:00:00
3142,10,1,21.92,186.08,Lácteos del Valle,2026-05-04 08:00:00
3143,11,1,247.66,13.91,Panificadora San José,2026-05-04 08:00:00
3144,12,1,17.97,140.49,Lácteos del Valle,2026-05-04 08:00:00
3145,13,1,400.43,1.85,Insumos Generales Toluca,2026-05-04 08:00:00
3146,14,1,32.95,61.64,Insumos Generales Toluca,2026-05-04 08:00:00
3147,15,1,3711.77,1.26,Empaques y Desechables MX,2026-05-04 08:00:00
3148,16,1,3079.06,1.76,Empaques y Desechables MX,2026-05-04 08:00:00
3149,17,1,3354.12,0.88,Empaques y Desechables MX,2026-05-04 08:00:00
3150,18,1,30.72,23.34,Insumos Generales Toluca,2026-05-04 08:00:00
3151,1,2,22.49,239.37,Café Origen SA,2026-05-04 08:00:00
3152,2,2,252.68,26.54,Lácteos del Valle,2026-05-04 08:00:00
3153,3,2,65.58,46.27,Lácteos del Valle,2026-05-04 08:00:00
3154,4,2,3355.16,0.39,Distribuidora Sabores MX,2026-05-04 08:00:00
3155,5,2,3870.69,0.41,Distribuidora Sabores MX,2026-05-04 08:00:00
3156,6,2,15.9,205.38,Distribuidora Sabores MX,2026-05-04 08:00:00
3157,7,2,194.15,6.35,Insumos Generales Toluca,2026-05-04 08:00:00
3158,8,2,356.28,5.31,Panificadora San José,2026-05-04 08:00:00
3159,9,2,30.73,157.34,Carnes Selectas,2026-05-04 08:00:00
3160,10,2,22.83,171.35,Lácteos del Valle,2026-05-04 08:00:00
3161,11,2,256.98,13.01,Panificadora San José,2026-05-04 08:00:00
3162,12,2,11.95,141.0,Lácteos del Valle,2026-05-04 08:00:00
3163,13,2,576.4,2.28,Insumos Generales Toluca,2026-05-04 08:00:00
3164,14,2,44.71,62.39,Insumos Generales Toluca,2026-05-04 08:00:00
3165,15,2,2868.02,1.35,Empaques y Desechables MX,2026-05-04 08:00:00
3166,16,2,2417.53,1.66,Empaques y Desechables MX,2026-05-04 08:00:00
3167,17,2,2917.23,0.81,Empaques y Desechables MX,2026-05-04 08:00:00
3168,18,2,48.8,24.03,Insumos Generales Toluca,2026-05-04 08:00:00
3169,1,1,32.49,232.11,Café Origen SA,2026-05-11 08:00:00
3170,2,1,235.41,24.87,Lácteos del Valle,2026-05-11 08:00:00
3171,3,1,53.97,51.72,Lácteos del Valle,2026-05-11 08:00:00
3172,4,1,3669.72,0.37,Distribuidora Sabores MX,2026-05-11 08:00:00
3173,5,1,4796.84,0.36,Distribuidora Sabores MX,2026-05-11 08:00:00
3174,6,1,14.37,195.02,Distribuidora Sabores MX,2026-05-11 08:00:00
3175,7,1,164.55,6.72,Insumos Generales Toluca,2026-05-11 08:00:00
3176,8,1,402.69,4.82,Panificadora San José,2026-05-11 08:00:00
3177,9,1,23.0,154.51,Carnes Selectas,2026-05-11 08:00:00
3178,10,1,21.0,178.85,Lácteos del Valle,2026-05-11 08:00:00
3179,11,1,329.04,13.46,Panificadora San José,2026-05-11 08:00:00
3180,12,1,13.82,141.59,Lácteos del Valle,2026-05-11 08:00:00
3181,13,1,635.61,2.02,Insumos Generales Toluca,2026-05-11 08:00:00
3182,14,1,25.16,58.47,Insumos Generales Toluca,2026-05-11 08:00:00
3183,15,1,3243.23,1.33,Empaques y Desechables MX,2026-05-11 08:00:00
3184,16,1,3071.24,1.68,Empaques y Desechables MX,2026-05-11 08:00:00
3185,17,1,3147.68,0.86,Empaques y Desechables MX,2026-05-11 08:00:00
3186,18,1,42.55,23.07,Insumos Generales Toluca,2026-05-11 08:00:00
3187,1,2,20.37,238.99,Café Origen SA,2026-05-11 08:00:00
3188,2,2,272.8,25.24,Lácteos del Valle,2026-05-11 08:00:00
3189,3,2,59.46,48.31,Lácteos del Valle,2026-05-11 08:00:00
3190,4,2,4001.37,0.4,Distribuidora Sabores MX,2026-05-11 08:00:00
3191,5,2,3617.02,0.38,Distribuidora Sabores MX,2026-05-11 08:00:00
3192,6,2,13.73,196.93,Distribuidora Sabores MX,2026-05-11 08:00:00
3193,7,2,230.47,6.93,Insumos Generales Toluca,2026-05-11 08:00:00
3194,8,2,379.81,5.02,Panificadora San José,2026-05-11 08:00:00
3195,9,2,22.75,157.9,Carnes Selectas,2026-05-11 08:00:00
3196,10,2,17.3,170.17,Lácteos del Valle,2026-05-11 08:00:00
3197,11,2,277.35,13.79,Panificadora San José,2026-05-11 08:00:00
3198,12,2,16.6,147.78,Lácteos del Valle,2026-05-11 08:00:00
3199,13,2,608.52,1.96,Insumos Generales Toluca,2026-05-11 08:00:00
3200,14,2,30.63,59.5,Insumos Generales Toluca,2026-05-11 08:00:00
3201,15,2,3354.64,1.23,Empaques y Desechables MX,2026-05-11 08:00:00
3202,16,2,2683.7,1.63,Empaques y Desechables MX,2026-05-11 08:00:00
3203,17,2,3050.91,0.83,Empaques y Desechables MX,2026-05-11 08:00:00
3204,18,2,42.67,25.08,Insumos Generales Toluca,2026-05-11 08:00:00
3205,1,1,19.55,227.53,Café Origen SA,2026-05-18 08:00:00
3206,2,1,280.75,25.41,Lácteos del Valle,2026-05-18 08:00:00
3207,3,1,66.38,49.43,Lácteos del Valle,2026-05-18 08:00:00
3208,4,1,3978.27,0.36,Distribuidora Sabores MX,2026-05-18 08:00:00
3209,5,1,3530.39,0.38,Distribuidora Sabores MX,2026-05-18 08:00:00
3210,6,1,18.04,189.37,Distribuidora Sabores MX,2026-05-18 08:00:00
3211,7,1,167.99,6.4,Insumos Generales Toluca,2026-05-18 08:00:00
3212,8,1,408.11,5.15,Panificadora San José,2026-05-18 08:00:00
3213,9,1,19.14,157.67,Carnes Selectas,2026-05-18 08:00:00
3214,10,1,15.99,176.82,Lácteos del Valle,2026-05-18 08:00:00
3215,11,1,288.69,13.67,Panificadora San José,2026-05-18 08:00:00
3216,12,1,15.56,139.78,Lácteos del Valle,2026-05-18 08:00:00
3217,13,1,414.09,1.96,Insumos Generales Toluca,2026-05-18 08:00:00
3218,14,1,34.27,62.75,Insumos Generales Toluca,2026-05-18 08:00:00
3219,15,1,3623.82,1.36,Empaques y Desechables MX,2026-05-18 08:00:00
3220,16,1,2914.4,1.64,Empaques y Desechables MX,2026-05-18 08:00:00
3221,17,1,3568.67,0.89,Empaques y Desechables MX,2026-05-18 08:00:00
3222,18,1,36.66,25.18,Insumos Generales Toluca,2026-05-18 08:00:00
3223,1,2,19.75,223.88,Café Origen SA,2026-05-18 08:00:00
3224,2,2,265.39,26.99,Lácteos del Valle,2026-05-18 08:00:00
3225,3,2,73.71,50.11,Lácteos del Valle,2026-05-18 08:00:00
3226,4,2,3144.3,0.4,Distribuidora Sabores MX,2026-05-18 08:00:00
3227,5,2,4036.03,0.36,Distribuidora Sabores MX,2026-05-18 08:00:00
3228,6,2,14.38,213.51,Distribuidora Sabores MX,2026-05-18 08:00:00
3229,7,2,165.69,6.7,Insumos Generales Toluca,2026-05-18 08:00:00
3230,8,2,283.44,5.24,Panificadora San José,2026-05-18 08:00:00
3231,9,2,19.87,160.18,Carnes Selectas,2026-05-18 08:00:00
3232,10,2,16.98,163.59,Lácteos del Valle,2026-05-18 08:00:00
3233,11,2,326.49,13.25,Panificadora San José,2026-05-18 08:00:00
3234,12,2,16.68,151.57,Lácteos del Valle,2026-05-18 08:00:00
3235,13,2,539.84,1.88,Insumos Generales Toluca,2026-05-18 08:00:00
3236,14,2,35.92,60.44,Insumos Generales Toluca,2026-05-18 08:00:00
3237,15,2,3146.55,1.28,Empaques y Desechables MX,2026-05-18 08:00:00
3238,16,2,2915.39,1.63,Empaques y Desechables MX,2026-05-18 08:00:00
3239,17,2,1967.86,0.83,Empaques y Desechables MX,2026-05-18 08:00:00
3240,18,2,33.88,24.83,Insumos Generales Toluca,2026-05-18 08:00:00
3241,1,1,28.27,249.89,Café Origen SA,2026-05-25 08:00:00
3242,2,1,310.0,26.85,Lácteos del Valle,2026-05-25 08:00:00
3243,3,1,78.15,51.17,Lácteos del Valle,2026-05-25 08:00:00
3244,4,1,3496.97,0.37,Distribuidora Sabores MX,2026-05-25 08:00:00
3245,5,1,4475.18,0.37,Distribuidora Sabores MX,2026-05-25 08:00:00
